title,country,city,link,protocol,ip,port,domain,as_organization,host
,CN,Beijing,https://s639.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s639.js.xd.com
,CN,Beijing,https://s976.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s976.js.xd.com
,CN,Beijing,https://s1590.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1590.ios.js.xd.com
,CN,Beijing,https://s1528.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1528.ios.js.xd.com
,CN,Beijing,http://s689.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s689.ios.js.xd.com
,CN,Beijing,http://s499.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s499.ios.js.xd.com
,CN,Beijing,https://s1714.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1714.ios.js.xd.com
,CN,Beijing,http://s863.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s863.js.xd.com
,CN,Shanghai,http://tap-adn-server-beta.spark.xd.com,http,47.101.174.138,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",tap-adn-server-beta.spark.xd.com
,CN,Beijing,http://s851.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s851.js.xd.com
,CN,Beijing,http://s1521.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1521.ios.js.xd.com
,CN,Beijing,https://s67.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s67.ios.js.xd.com
,CN,Beijing,http://s472.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s472.js.xd.com
,CN,,https://o69iay0p.vs.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://o69iay0p.vs.zf.xd.com
,CN,Beijing,https://s670.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s670.ios.js.xd.com
,CN,Beijing,https://s851.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s851.js.xd.com
,CN,,http://www.npack.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.npack.zf.xd.com
,CN,Beijing,https://s646.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s646.js.xd.com
,CN,Beijing,https://s693.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s693.ios.js.xd.com
,CN,Beijing,https://s654.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s654.js.xd.com
,CN,Beijing,http://s976.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s976.js.xd.com
,CN,Beijing,https://s1016.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1016.ios.js.xd.com
,CN,,http://user-center-tw-media.llzj.xd.com,http,175.97.159.18,80,xd.com,"Tai-Fu Cloud Co., Ltd.",user-center-tw-media.llzj.xd.com
,CN,Beijing,https://s424.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s424.ios.js.xd.com
,CN,,https://www.npack.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://www.npack.zf.xd.com
,CN,,http://www.s5sogou.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.s5sogou.zf.xd.com
,CN,Beijing,http://s363.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s363.js.xd.com
,CN,Beijing,http://s993.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s993.ios.js.xd.com
,CN,Beijing,http://s841.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s841.js.xd.com
,CN,Beijing,http://s956.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s956.js.xd.com
,CN,Beijing,http://s863.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s863.ios.js.xd.com
,CN,Beijing,http://s646.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s646.js.xd.com
,CN,Beijing,https://s330.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s330.js.xd.com
,CN,Beijing,http://s233.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s233.ios.js.xd.com
,CN,Beijing,http://s243.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s243.js.xd.com
,CN,Beijing,https://s410.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s410.ios.js.xd.com
,CN,Beijing,http://s949.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s949.ios.js.xd.com
,CN,Beijing,https://s639.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s639.ios.js.xd.com
,CN,Beijing,http://s37.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s37.ios.js.xd.com
,CN,Beijing,http://s209.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s209.ios.js.xd.com
,CN,Beijing,https://s480.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s480.ios.js.xd.com
,CN,Beijing,http://s103.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s103.ios.js.xd.com
,CN,Beijing,https://s290.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s290.ios.js.xd.com
,CN,Beijing,http://s1118.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1118.ios.js.xd.com
,CN,Beijing,https://s625.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s625.js.xd.com
,CN,Beijing,https://s1110.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1110.ios.js.xd.com
,CN,Beijing,http://s1227.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1227.ios.js.xd.com
,CN,,http://o69iay0p.xm.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",o69iay0p.xm.zf.xd.com
,CN,Beijing,https://s103.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s103.ios.js.xd.com
,CN,Beijing,http://s519.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s519.js.xd.com
,CN,Beijing,http://s945.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s945.ios.js.xd.com
,CN,Beijing,http://s1512.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1512.ios.js.xd.com
,CN,Beijing,http://s380.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s380.ios.js.xd.com
,CN,Beijing,https://s579.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s579.ios.js.xd.com
,CN,Beijing,https://s477.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s477.js.xd.com
,CN,Beijing,https://s863.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s863.js.xd.com
,CN,,https://user-center-tw-media.llzj.xd.com,https,175.97.159.18,443,xd.com,"Tai-Fu Cloud Co., Ltd.",https://user-center-tw-media.llzj.xd.com
,CN,Beijing,https://s689.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s689.js.xd.com
,CN,Beijing,https://s841.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s841.js.xd.com
,CN,Beijing,http://bug.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",bug.js.xd.com
,CN,Beijing,https://s429.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s429.ios.js.xd.com
,CN,Beijing,https://s1521.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1521.ios.js.xd.com
,CN,Beijing,https://s557.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s557.js.xd.com
,CN,Beijing,https://s1405.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1405.ios.js.xd.com
,CN,Beijing,http://s43.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s43.ios.js.xd.com
,CN,Beijing,https://s818.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s818.js.xd.com
,CN,Beijing,http://s305.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s305.ios.js.xd.com
,CN,Beijing,https://s318.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s318.js.xd.com
,CN,Beijing,https://s305.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s305.ios.js.xd.com
,CN,Beijing,https://s379.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s379.js.xd.com
,CN,Beijing,http://s990.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s990.ios.js.xd.com
,CN,Beijing,http://s290.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s290.ios.js.xd.com
,CN,Beijing,http://s893.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s893.ios.js.xd.com
,CN,,https://sxd.jinshan.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://sxd.jinshan.zf.xd.com
,CN,Beijing,http://s579.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s579.ios.js.xd.com
,CN,Beijing,https://s786.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s786.ios.js.xd.com
,CN,Beijing,https://s499.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s499.ios.js.xd.com
,CN,Beijing,http://s627.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s627.js.xd.com
,CN,Beijing,https://s472.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s472.js.xd.com
,CN,Beijing,http://s1414.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1414.ios.js.xd.com
,CN,Beijing,http://s565.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s565.js.xd.com
,CN,Beijing,https://s973.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s973.js.xd.com
,CN,Beijing,http://s1590.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1590.ios.js.xd.com
,CN,Beijing,http://s1159.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1159.ios.js.xd.com
,CN,Beijing,http://s669.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s669.js.xd.com
,CN,Beijing,http://s392.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s392.ios.js.xd.com
,CN,Beijing,http://s1117.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1117.ios.js.xd.com
,CN,Beijing,https://s347.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s347.js.xd.com
,CN,Beijing,https://s993.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s993.js.xd.com
,CN,Beijing,http://s986.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s986.ios.js.xd.com
,CN,Beijing,http://s690.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s690.js.xd.com
,CN,Beijing,http://s1405.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1405.ios.js.xd.com
,CN,Beijing,http://s606.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s606.js.xd.com
,CN,Beijing,https://s73.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s73.ios.js.xd.com
,CN,Beijing,https://s716.511wan.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s716.511wan.js.xd.com
,CN,Beijing,http://s314.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s314.js.xd.com
,CN,Beijing,https://s1787.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1787.ios.js.xd.com
,CN,Beijing,https://s690.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s690.js.xd.com
,CN,Beijing,https://s828.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s828.js.xd.com
,CN,Beijing,http://s1254.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1254.js.xd.com
,CN,Beijing,http://s639.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s639.js.xd.com
,CN,Beijing,http://s360.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s360.js.xd.com
,CN,,http://www.sxd.1212wan.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.sxd.1212wan.zf.xd.com
,CN,Beijing,http://s1011.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1011.ios.js.xd.com
,CN,Beijing,http://s1419.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1419.ios.js.xd.com
,CN,,http://s1.xxd.letv.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1.xxd.letv.zf.xd.com
,CN,Beijing,https://s1013.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1013.ios.js.xd.com
,CN,Beijing,http://s973.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s973.js.xd.com
,CN,,https://sxd.well8.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://sxd.well8.zf.xd.com
,CN,Beijing,http://s693.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s693.ios.js.xd.com
,CN,Beijing,https://s487.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s487.ios.js.xd.com
,CN,,http://s294.baidu.sxd.xd.com,http,49.233.238.53,80,xd.com,Shenzhen Tencent Computer Systems Company Limited,s294.baidu.sxd.xd.com
,CN,Beijing,http://s1528.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1528.ios.js.xd.com
,CN,Beijing,https://s434.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s434.js.xd.com
,CN,Beijing,http://s828.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s828.js.xd.com
《火力苏打》预约福利大放送！,CN,Beijing,http://test-web.xd.com,http,39.107.229.24,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",test-web.xd.com
,CN,Beijing,https://s401.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s401.ios.js.xd.com
,CN,Beijing,http://s1372.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1372.ios.js.xd.com
,CN,Beijing,https://s906.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s906.js.xd.com
,CN,,http://21323.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",21323.zf.xd.com
,CN,Beijing,http://s343.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s343.ios.js.xd.com
,CN,Beijing,https://s1250.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1250.js.xd.com
,CN,Beijing,http://s446.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s446.ios.js.xd.com
,CN,Beijing,http://s94.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s94.ios.js.xd.com
,CN,Beijing,http://s401.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s401.ios.js.xd.com
,CN,Beijing,https://s1254.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1254.js.xd.com
,CN,Beijing,https://s606.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s606.js.xd.com
,CN,Beijing,http://s1370.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1370.ios.js.xd.com
,CN,,http://3987.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",3987.zf.xd.com
,CN,Beijing,http://s198.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s198.ios.js.xd.com
,CN,Beijing,https://s348.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s348.js.xd.com
,CN,Beijing,http://s1126.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1126.ios.js.xd.com
,CN,Beijing,https://s708.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s708.js.xd.com
,CN,Beijing,https://s507.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s507.js.xd.com
,CN,,http://cxarbktzvz.3663.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",cxarbktzvz.3663.zf.xd.com
,CN,Beijing,http://s1714.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1714.ios.js.xd.com
,CN,Beijing,http://s73.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s73.ios.js.xd.com
,CN,Beijing,http://s712.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s712.ios.js.xd.com
,CN,Beijing,http://s1016.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1016.ios.js.xd.com
,CN,Beijing,https://s1419.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1419.ios.js.xd.com
,CN,,http://18080.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",18080.zf.xd.com
,CN,,http://www.https.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.https.zf.xd.com
,CN,Beijing,http://s296.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s296.js.xd.com
,CN,Beijing,http://s1900.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1900.ios.js.xd.com
,CN,,https://21323.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://21323.zf.xd.com
,CN,Beijing,http://s434.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s434.js.xd.com
,CN,Beijing,https://s1126.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1126.ios.js.xd.com
,CN,Beijing,http://s348.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s348.js.xd.com
,CN,Beijing,http://s1832.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1832.ios.js.xd.com
,CN,,https://www.niuyou5.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://www.niuyou5.zf.xd.com
,CN,Beijing,http://s988.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s988.js.xd.com
,CN,Beijing,http://s817.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s817.ios.js.xd.com
,CN,Beijing,https://s893.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s893.ios.js.xd.com
,CN,Shanghai,https://doc-gpt-master.spark.xd.com,https,47.101.174.138,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://doc-gpt-master.spark.xd.com
,CN,Beijing,https://s1118.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1118.ios.js.xd.com
,CN,Beijing,https://s990.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s990.ios.js.xd.com
,CN,Beijing,http://s708.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s708.js.xd.com
,CN,Beijing,http://s1145.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1145.ios.js.xd.com
,CN,Beijing,http://s746.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s746.js.xd.com
,CN,Beijing,https://s1159.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1159.ios.js.xd.com
,CN,Beijing,https://s1691.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1691.ios.js.xd.com
,CN,Beijing,https://s1248.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1248.js.xd.com
,CN,Beijing,https://s360.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s360.js.xd.com
,CN,Beijing,http://s773.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s773.js.xd.com
,CN,Beijing,http://s993.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s993.js.xd.com
,CN,Beijing,https://s1370.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1370.ios.js.xd.com
,CN,Beijing,https://s1257.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1257.js.xd.com
,CN,,https://www.https.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://www.https.zf.xd.com
,CN,,http://sxd.well8.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",sxd.well8.zf.xd.com
,CN,Beijing,http://s1698.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1698.ios.js.xd.com
,CN,Beijing,http://s1013.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1013.ios.js.xd.com
,CN,Beijing,https://s1255.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1255.js.xd.com
,CN,,https://s294.baidu.sxd.xd.com,https,49.233.238.53,443,xd.com,Shenzhen Tencent Computer Systems Company Limited,https://s294.baidu.sxd.xd.com
,CN,,http://sce-apk.spark.xd.com,http,119.147.156.213,80,xd.com,Chinanet,sce-apk.spark.xd.com
,CN,Beijing,http://s671.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s671.ios.js.xd.com
,CN,Beijing,http://s1110.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1110.ios.js.xd.com
